N,P,K,ph,temperature,humidity,rainfall,label,encoded_label
111,27,31,0.3947814986974084,23.59302313,55.27564977,191.3980675,coffee,6
84,39,35,0.5372426142307094,23.17714381,52.13864034,117.3113562,coffee,6
98,27,27,0.5805848775720173,24.71384065,51.29142534,197.6439711,coffee,6
118,21,34,0.5799859695906864,24.38534644,64.72543073,119.6324109,coffee,6
103,27,31,0.49558650149276984,27.15998538,51.59100753,126.1752206,coffee,6
82,24,33,0.5139451497260046,26.53543168,67.09608099,120.6494434,coffee,6
86,31,35,0.46358510425868693,27.01207284,60.76645256,191.4508931,coffee,6
88,35,35,0.5100366537225185,27.55906475,58.45742907,117.9389993,coffee,6
84,27,29,0.5695408289690238,23.32293161,53.00366334,168.2644287,coffee,6
120,40,33,0.5022057731774594,24.23850608,54.30329632,115.1564012,coffee,6
106,40,30,0.5093405444806063,23.42611644,64.10651528,122.6847408,coffee,6
113,21,33,0.5866985809973582,26.02241444,55.83288958,176.9020924,coffee,6
117,34,25,0.5766334407492246,24.83846178,56.7685316,124.4135035,coffee,6
80,30,25,0.6193320505637288,26.24092174,65.64381357,148.3771202,coffee,6
88,21,27,0.579505150573089,24.43011925,66.02411187,181.6368274,coffee,6
113,33,34,0.47510172083608726,26.00373964,62.1445102,153.477776,coffee,6
87,23,28,0.5403818723372147,26.22367404,62.26594559,193.7461968,coffee,6
113,15,29,0.5092232344805412,27.09617155,63.55324262,190.2440566,coffee,6
98,29,30,0.4219407843681986,25.64004392,61.03273481,199.4735636,coffee,6
97,29,27,0.5754481695384537,27.74576987,54.36976075,139.8619431,coffee,6
85,35,32,0.5208526728027807,26.24928198,54.28617819,133.1120232,coffee,6
82,29,35,0.4264348005661791,26.67377159,52.24226285,156.1543898,coffee,6
103,33,25,0.5297254218416239,27.10210397,55.7497332,139.5013171,coffee,6
112,17,28,0.508941437181119,27.62975458,61.26002598,196.6492664,coffee,6
99,19,33,0.43061336587047827,27.5364547,55.51673151,130.6377143,coffee,6
120,20,34,0.5289569619752341,23.56960509,50.56339727,130.3797119,coffee,6
114,27,28,0.5688736433992372,24.99451759,57.93250202,192.8736822,coffee,6
100,40,35,0.5366801579856384,27.56441788,54.41094079,177.816092,coffee,6
108,35,25,0.5391957049061165,23.98143338,61.10935084,161.5279095,coffee,6
115,31,30,0.5188180523592523,24.22984659,67.37768353,122.4073418,coffee,6
87,28,30,0.471503075398948,25.60153969,68.66257977,168.8383605,coffee,6
82,24,26,0.40195260681284806,24.31274458,53.57285558,184.4103931,coffee,6
94,26,27,0.6145412271253625,26.36629861,52.25738495,177.3176161,coffee,6
87,28,35,0.5061101588218495,26.5602777,57.1621814,152.0616227,coffee,6
118,40,35,0.6151188696629244,26.35034208,58.50650238,121.5586297,coffee,6
87,38,29,0.48953726248176976,25.20406808,57.88370456,156.1457255,coffee,6
92,40,30,0.3921310156438894,23.35723208,55.18792166,171.6976946,coffee,6
97,22,26,0.39958049822179054,23.60567546,59.68849145,185.1568059,coffee,6
99,40,32,0.550638319935042,24.18471151,69.94807345,163.2708732,coffee,6
89,28,33,0.542503902799258,26.44414097,53.83876189,175.3723314,coffee,6
112,39,29,0.5010275311457262,26.12492233,63.37479229,147.8035305,coffee,6
111,28,26,0.5338133561460756,27.77363343,64.47858698,192.7121236,coffee,6
114,20,26,0.5869527125677796,25.55656667,62.67087838,193.5866233,coffee,6
117,26,30,0.5559736326014229,27.92374437,67.96910852,115.2325531,coffee,6
111,29,31,0.40923728017987415,26.05968403,52.31098539,161.3432535,coffee,6
119,30,28,0.4666086273988723,26.35770906,64.57578034,163.6269496,coffee,6
116,40,33,0.5501012464909123,24.91370487,54.15319242,129.5481144,coffee,6
95,37,35,0.44221392732994846,27.31317116,68.4233391,192.4288139,coffee,6
86,40,33,0.6107874369764739,26.1387869,52.26311691,136.3027766,coffee,6
117,37,32,0.5105340334548265,23.1069385,67.06230539,162.5769606,coffee,6
105,18,35,0.503653866636558,23.52648086,68.44030686,171.8839938,coffee,6
109,23,25,0.5446959536818257,25.11711046,68.48030408,194.8773479,coffee,6
80,18,31,0.5906813385667382,24.02952505,58.84880599,134.6803969,coffee,6
101,31,26,0.5219760847498138,26.70897548,69.71184111,158.8608887,coffee,6
103,33,33,0.5639957509819495,26.71717393,50.50148528,126.8073984,coffee,6
93,26,27,0.5883764485218967,24.59245684,56.46829641,137.7044047,coffee,6
104,35,28,0.5410259700086055,27.51006055,50.66687215,143.9955548,coffee,6
116,36,25,0.4148052121740772,27.57847581,58.52534263,156.6810374,coffee,6
107,38,29,0.4426562447969301,26.65069302,57.56695719,145.105065,coffee,6
101,33,33,0.529353020757096,26.97251562,62.0183627,142.8610793,coffee,6
107,31,31,0.5071944807577915,23.17124551,52.97841162,153.1201644,coffee,6
99,16,30,0.44912711480533674,23.52652084,65.44340921,186.1728203,coffee,6
103,40,30,0.4422106208165699,27.30901814,55.196224,141.4831644,coffee,6
118,31,34,0.4072948534844265,27.54823036,62.88179198,181.4170812,coffee,6
106,21,35,0.6101967060142359,25.627355,57.04151119,188.5506536,coffee,6
116,38,34,0.3913005354024901,23.29250318,50.04557009,183.468585,coffee,6
97,35,26,0.4400791609907704,24.91461008,53.74144743,166.2549307,coffee,6
107,34,32,0.5093529040167393,26.77463708,66.4132686,177.7745075,coffee,6
99,15,27,0.4015605210722707,27.41711238,56.63636248,127.92461,coffee,6
118,33,30,0.44443314676706114,24.13179691,67.22512329,173.3228386,coffee,6
117,32,34,0.5060449431251208,26.2724184,52.12739421,127.1752928,coffee,6
104,18,30,0.5093169418348074,23.60301571,60.39647474,140.9370415,coffee,6
